Machine Serial,Volume,Drawing P/N,E.C.,Page,Run,Machine,Frame,Gate,Panel,Row,Column,Double Card Height,Card Type,Card P/N,MF 1 Feature Code,Crossed Out,Sheet,Sheet Coordinate,Ignore,Special EC,,Bottom Note?,Notes
,,,,,,,,,,D,07,,DAX,0370084,L2,,15.39.04.1,4H,,,,5,
,,,,,,,,,,E,07,,YLJ,0372290,,,15.50.02.1,4E,,,,,
,,,,,,,,,,E,07,,YLJ,0372290,,,15.50.03.1,4E,,,,,
,,,,,,,,,,E,07,,YLJ,0372290,,,15.50.05.1,4A,,,,,
,,,,,,,,,,E,07,,YLJ,0372290,,,16.16.01.1,3E,,,,,
,,,,,,,,,,F,07,,YLK,0372262,,,15.39.03.1,1F,,,,,Identified using Sheet
,,,,,,,,,,F,07,,YLK,0372262,,,15.39.03.1,1H,,,,,Identified using Sheet
,,,,,,,,,,F,07,,YLK,0372262,,,15.39.04.1,1F,,,,,Identified using Sheet
,,,,,,,,,,F,07,,YLK,0372262,,,15.39.04.1,1H,,,,,Identified using Sheet
,,,,,,,,,,F,07,,YLK,0372262,,,15.39.05.1,1E,,,,,Identified using Sheet
,,,,,,,,,,F,07,,YLK,0372262,,,15.39.05.1,1H,,,,,Identified using Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.49.05.1,1H,,,,,Identified using Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.50.05.1,,X,0253453,,,Not Present on Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.50.05.1,,X,0253453,,,Not Present on Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.50.09.1,4B,,,,,Identified using Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.50.09.1,5B,,,,,Identified using Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.50.09.1,5C,,,,,Identified using Sheet
,,,,,,,,,,G,07,,DPV,0372126,,,15.50.09.1,5D,,,,,Identified using Sheet
,,,,,,,,,,H,07,,DAC,0371951,,,15.41.11.1,3F,,,,,
,,,,,,,,,,H,07,,DAC,0371951,,,15.41.11.1,4C,,,,,
,,,,,,,,,,H,07,,DAC,0371951,,,15.60.07.1,2B,,,,,
,,,,,,,,,,J,07,,TAU,0370129,M0,,15.41.03.1,1D,,,,3 4 5,
,,,,,,,,,,J,07,,TAU,0370129,M0,,15.60.07.1,5B,,,,3 4 5,
,,,,,,,,,,K,07,,DGA,0370242,F1,X,15.60.05.1,2G,,,,,
,,,,,,,,,,K,07,,DGA,0370242,F1,X,15.60.06.1,2G,,,,,
,,,,,,,,,,K,07,,DGA,0370242,F1,X,15.60.07.1,2F,,,,,
,,,,,,,,,,K,07,,DGA,0370242,F1,X,15.60.08.1,2E,,,,,
,,,,,,,,,,A,08,,DFS,0370234,Z0,,14.18.05.1,4I,,,,3 4 5 8,
,,,,,,,,,,A,08,,DFS,0370234,Z0,,14.18.17.1,2A,,,,3 4 5 8,
,,,,,,,,,,A,08,,DFS,0370234,Z0,,14.18.17.1,4F,,,,3 4 5 8,
,,,,,,,,,,A,08,,DFS,0370234,Z0,,15.49.01.1,1E,,,,3 4 5 8,
,,,,,,,,,,B,08,,DMQ,0372125,,,16.11.01.1,4G,,,,,
,,,,,,,,,,B,08,,DMQ,0372125,,,16.12.06.1,4G,,,,,
,,,,,,,,,,C,08,,DHQ,0370503,,,15.30.04.1,3B,,,,,Identified using Sheet
,,,,,,,,,,C,08,,DHQ,0370503,,,15.30.04.1,3C,,,,,Identified using Sheet
,,,,,,,,,,C,08,,DHQ,0370503,,,15.30.05.1,3B,,,,,Identified using Sheet
,,,,,,,,,,C,08,,DHQ,0370503,,,15.30.05.1,3C,,,,,Identified using Sheet
,,,,,,,,,,C,08,,DHQ,0370503,,,15.30.06.1,3B,,,,,Identified using Sheet
,,,,,,,,,,C,08,,DHQ,0370503,,,15.30.06.1,3C,,,,,Identified using Sheet
,,,,,,,,,,C,08,,DHQ,0370503,,,15.50.05.1,,X,253453,,,Not Present On Sheet
,,,,,,,,,,D,08,,DAC,0371951,,,15.39.01.1,4E,,,,,
,,,,,,,,,,D,08,,DAC,0371951,,,15.39.02.1,4E,,,,,
,,,,,,,,,,D,08,,DAC,0371951,,,15.39.03.1,4E,,,,,
,,,,,,,,,,E,08,,YLJ,0372290,,,15.50.03.1,4A,,,,,
,,,,,,,,,,E,08,,YLJ,0372290,,,15.50.04.1,4E,,,,,
,,,,,,,,,,E,08,,YLJ,0372290,,,15.50.08.1,4E,,,,,
,,,,,,,,,,F,08,,YLK,0372262,,,15.30.01.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,08,,YLK,0372262,,,15.30.01.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,08,,YLK,0372262,,,15.30.02.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,08,,YLK,0372262,,,15.30.02.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,08,,YLK,0372262,,,15.30.02.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,08,,YLK,0372262,,,15.39.06.1,1E,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DPQ,0372111,,,15.50.09.1,5F,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DPQ,0372111,,,15.50.09.1,4F,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DPQ,0372111,,,15.50.09.1,5G,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DPQ,0372111,,,15.50.09.1,3H,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DPQ,0372111,,,15.50.09.1,4H,,,,,Identified Using Sheet
,,,,,,,,,,G,08,,DPQ,0372111,,,15.50.09.1,4I,,,,,Identified Using Sheet
,,,,,,,,,,H,08,,DAW,0370083,,,15.50.05.1,4F,,,,,
,,,,,,,,,,H,08,,DAW,0370083,,,15.50.06.1,4B,,,,,
,,,,,,,,,,H,08,,DAW,0370083,,,15.50.06.1,4E,,,,,Coordinate is hard to read - could be E or F
,,,,,,,,,,J,08,,DAC,0371951,M0,,15.60.07.1,3A,,,,,
,,,,,,,,,,J,08,,DAC,0371951,M0,,15.60.07.1,3C,,,,,
,,,,,,,,,,J,08,,DAC,0371951,M0,,15.60.07.1,4B,,,,,
,,,,,,,,,,K,08,,DGA,0370242,B1,,15.60.05.1,2F,,,,4,
,,,,,,,,,,K,08,,DGA,0370242,B1,,15.60.06.1,2F,,,,4,
,,,,,,,,,,K,08,,DGA,0370242,B1,,15.60.07.1,2E,,,,4,
,,,,,,,,,,A,09,,DAC,0371951,Z0,,14.18.15.1,5I,,,,,
,,,,,,,,,,A,09,,DAC,0371951,Z0,,15.38.02.1,5F,,,,,
,,,,,,,,,,A,09,,DAC,0371951,Z0,,15.49.01.1,3E,,,,,
,,,,,,,,,,B,09,,DND,0372127,,,16.12.02.1,4D,,,,,
,,,,,,,,,,B,09,,DND,0372127,,,16.12.02.1,4G,,,,,
,,,,,,,,,,B,09,,DND,0372127,,,16.12.03.1,4E,,,,,
,,,,,,,,,,C,09,,DFS,0370234,,,15.30.06.1,5E,,,,,Identified using Sheet
,,,,,,,,,,C,09,,DFS,0370234,,,15.30.07.1,5E,,,,,Identified using Sheet
,,,,,,,,,,C,09,,DFS,0370234,,,15.30.08.1,5F,,,,,Identified using Sheet
,,,,,,,,,,C,09,,DFS,0370234,,,15.50.02.1,3B,,,,,Identified using Sheet
,,,,,,,,,,C,09,,DFS,0370234,,,15.50.08.1,3H,,,,,Identified using Sheet
,,,,,,,,,,D,09,,DES,0370202,,,15.39.02.1,5B,,,,,Identified using Sheet
,,,,,,,,,,D,09,,DES,0370202,,,15.39.02.1,4B,,,,,Identified using Sheet
,,,,,,,,,,D,09,,DES,0370202,,,15.39.02.1,5C,,,,,Identified using Sheet
,,,,,,,,,,D,09,,DES,0370202,,,15.39.02.1,5E,,,,,Identified using Sheet
,,,,,,,,,,D,09,,DES,0370202,,,15.39.06.1,5E,,,,,Identified using Sheet
,,,,,,,,,,E,09,,YLH,0372289,,,15.50.01.1,4A,,,,,
,,,,,,,,,,E,09,,YLH,0372289,,,15.50.02.1,4A,,,,,
,,,,,,,,,,E,09,,YLH,0372289,,,15.50.04.1,4A,,,,,
,,,,,,,,,,F,09,,YLK,0372262,,,15.30.03.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,09,,YLK,0372262,,,15.30.03.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,09,,YLK,0372262,,,15.30.03.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,09,,YLK,0372262,,,15.30.04.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,09,,YLK,0372262,,,15.30.04.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,F,09,,YLK,0372262,,,15.30.05.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.49.05.1,2G,,,,,Identified using Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.50.06.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.50.06.1,,X,250761,,,Not Present On Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.50.10.1,4A,,,,,Identified using Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.50.10.1,3A,,,,,Identified using Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.50.10.1,3B,,,,,Identified using Sheet
,,,,,,,,,,G,09,,DPV,0372126,,,15.50.10.1,4C,,,,,Identified using Sheet
,,,,,,,,,,H,09,,YLB,0372291,,,15.41.10.1,3A,,,,,Identified using Sheet
,,,,,,,,,,H,09,,YLB,0372291,,,15.41.10.1,3F,,,,,Identified using Sheet
,,,,,,,,,,H,09,,YLB,0372291,,,15.41.10.1,5E,,,,,Identified using Sheet
,,,,,,,,,,H,09,,YLB,0372291,,,15.41.11.1,2B,,,,,Identified using Sheet
,,,,,,,,,,J,09,,DFS,0370234,,,15.60.02.1,1B,,,,,Identified using Sheet
,,,,,,,,,,J,09,,DFS,0370234,,,15.60.02.1,1D,,,,,Identified using Sheet
,,,,,,,,,,J,09,,DFS,0370234,,,15.60.03.1,1B,,,,,Identified using Sheet
,,,,,,,,,,J,09,,DFS,0370234,,,15.60.03.1,1D,,,,,Identified using Sheet
,,,,,,,,,,J,09,,DFS,0370234,,,15.60.04.1,1B,,,,,Identified using Sheet
,,,,,,,,,,K,09,,DGA,0370242,M0,,15.60.05.1,2E,,,,3 4,
,,,,,,,,,,K,09,,DGA,0370242,M0,,15.60.06.1,2E,,,,3 4,
,,,,,,,,,,A,10,,DFK,0370231,Z0,,14.18.06.1,2H,,,,1 6,
,,,,,,,,,,A,10,,DFK,0370231,Z0,,14.18.21.1,2B,,,,1 6,
,,,,,,,,,,A,10,,DFK,0370231,Z0,,14.18.21.1,2D,,,,1 6,
,,,,,,,,,,A,10,,DFK,0370231,Z0,,14.18.21.1,2F,,,,1 6,
,,,,,,,,,,B,10,,DND,0372127,,,15.50.05.1,2B,,,,,
,,,,,,,,,,B,10,,DND,0372127,,,16.12.05.1,4D,,,,,
,,,,,,,,,,B,10,,DND,0372127,,,16.12.06.1,4D,,,,,
,,,,,,,,,,C,10,,AEK,0370215,,,15.30.07.1,3E,,,,,Identified using Sheet
,,,,,,,,,,C,10,,AEK,0370215,,,15.30.08.1,3G,,,,,Identified using Sheet
,,,,,,,,,,C,10,,AEK,0370215,,,15.30.08.1,3H,,,,,Identified using Sheet
,,,,,,,,,,C,10,,AEK,0370215,,,15.30.09.1,3A,,,,,Identified using Sheet
,,,,,,,,,,C,10,,AEK,0370215,,,15.30.09.1,3B,,,,,Identified using Sheet
,,,,,,,,,,D,10,,DAC,0371951,,,15.39.04.1,4E,,,,,
,,,,,,,,,,D,10,,DAC,0371951,,,15.39.05.1,4D,,,,,
,,,,,,,,,,D,10,,DAC,0371951,,,15.39.06.1,4D,,,,,
,,,,,,,,,,E,10,,YLD,0372287,,,16.16.01.1,3B,,,,,Identified Using Sheet
,,,,,,,,,,E,10,,YLD,0372287,,,16.16.01.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,E,10,,YLD,0372287,,,16.16.01.1,2C,,,,,Identified Using Sheet
,,,,,,,,,,E,10,,YLD,0372287,,,16.16.01.1,3G,,,,,Identified Using Sheet
,,,,,,,,,,E,10,,YLD,0372287,,,16.16.01.1,2H,,,,,Identified Using Sheet
,,,,,,,,,,E,10,,YLD,0372287,,,16.16.01.1,2I,,,,,Identified Using Sheet
,,,,,,,,,,F,10,,YLK,0372262,,,15.30.05.1,,X,250761,,,Not present on Sheet
,,,,,,,,,,F,10,,YLK,0372262,,,15.30.06.1,,X,250761,,,Not present on Sheet
,,,,,,,,,,F,10,,YLK,0372262,,,15.30.06.1,,X,250761,,,Not present on Sheet
,,,,,,,,,,F,10,,YLK,0372262,,,15.30.07.1,,X,250761,,,Not present on Sheet
,,,,,,,,,,F,10,,YLK,0372262,,,15.30.08.1,,X,250780,,,Not present on Sheet
,,,,,,,,,,F,10,,YLK,0372262,,,15.30.08.1,,X,250780,,,Not present on Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,15.50.06.1,,X,253453,,,Not present on Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,15.50.06.1,,X,253453,,,Not present on Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,15.50.10.1,5E,,,,,Identified Using Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,15.50.10.1,3E,,,,,Identified Using Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,15.50.10.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,15.50.10.1,4G,,,,,Identified Using Sheet
,,,,,,,,,,G,10,,DPV,0372126,,,16.49.05.1,,X,,,,Missing Sheet
,,,,,,,,,,H,10,,TAU,0370129,,,15.49.02.1,5E,,,,5,Coordinate is hard to read
,,,,,,,,,,H,10,,TAU,0370129,,,15.49.04.1,4B,,,,5,
,,,,,,,,,,H,10,,TAU,0370129,,,15.49.04.1,4D,,,,5,
,,,,,,,,,,H,10,,TAU,0370129,,,15.50.01.1,4C,,,,5,Coorindate is hard to read
,,,,,,,,,,J,10,,TAU,0370129,,,15.30.10.1,2H,,,,5,
,,,,,,,,,,J,10,,TAU,0370129,,,15.49.01.1,4G,,,,5,
,,,,,,,,,,J,10,,TAU,0370129,,,15.50.10.1,5D,,,,5,
,,,,,,,,,,J,10,,TAU,0370129,,,15.60.27.1,2H,,,,5,
,,,,,,,,,,K,10,,DFS,0370234,,,15.60.04.1,1D,,,,,
,,,,,,,,,,K,10,,DFS,0370234,,,15.60.05.1,1D,,,,,
,,,,,,,,,,K,10,,DFS,0370234,,,15.60.05.1,1F,,,,,
,,,,,,,,,,K,10,,DFS,0370234,,,15.60.06.1,1D,,,,,
,,,,,,,,,,K,10,,DFS,0370234,,,15.60.06.1,1F,,,,,
,,,,,,,,,,A,11,,TAU,0370129,Z0,,14.18.03.1,2C,,,,,
,,,,,,,,,,A,11,,TAU,0370129,Z0,,14.18.03.1,3C,,,,,
,,,,,,,,,,A,11,,TAU,0370129,Z0,,14.18.03.1,3G,,,,,
,,,,,,,,,,A,11,,TAU,0370129,Z0,,14.18.17.1,5F,,,,,
,,,,,,,,,,B,11,,DMP,0370891,,,16.12.01.1,4D,,,,,
,,,,,,,,,,B,11,,DMP,0370891,,,16.12.05.1,4B,,,,,
,,,,,,,,,,B,11,,DMP,0370891,,,16.12.06.1,4B,,,,,
,,,,,,,,,,C,11,,DHQ,0370503,,,15.30.07.1,3B,,,,,Identified using Sheet
,,,,,,,,,,C,11,,DHQ,0370503,,,15.30.08.1,3B,,,,,Identified using Sheet
,,,,,,,,,,C,11,,DHQ,0370503,,,15.30.08.1,3C,,,,,Identified using Sheet
,,,,,,,,,,C,11,,DHQ,0370503,,,15.41.10.1,2G,,,,,Identified using Sheet
,,,,,,,,,,C,11,,DHQ,0370503,,,15.50.06.1,,X,253453,,,Not Present on Sheet
,,,,,,,,,,D,11,,DES,0370202,,,15.39.03.1,4B,,,,,Identified using Sheet
,,,,,,,,,,D,11,,DES,0370202,,,15.39.03.1,5B,,,,,Identified using Sheet
,,,,,,,,,,D,11,,DES,0370202,,,15.39.03.1,5C,,,,,Identified using Sheet
,,,,,,,,,,D,11,,DES,0370202,,,15.39.03.1,5E,,,,,Identified using Sheet
,,,,,,,,,,D,11,,DES,0370202,,,15.39.07.1,5E,,,,,Identified using Sheet
,,,,,,,,,,E,11,,YLH,0372289,,,15.50.03.1,4B,,,,,
,,,,,,,,,,E,11,,YLH,0372289,,,15.50.06.1,4A,,,,,
,,,,,,,,,,F,11,,YLK,0372262,,,15.30.08.1,,X,250780,,,Not Present On Sheet (15.50.08.1 4G is DES)
,,,,,,,,,,F,11,,YLK,0372262,,,16.11.01.1,4E,,,,,Identified using Sheet
,,,,,,,,,,F,11,,YLK,0372262,,,16.11.01.1,5H,,,,,Identified using Sheet
,,,,,,,,,,F,11,,YLK,0372262,,,16.12.01.1,5A,,,,,Identified using Sheet
,,,,,,,,,,F,11,,YLK,0372262,,,16.12.01.1,2B,,,,,Identified using Sheet
,,,,,,,,,,F,11,,YLK,0372262,,,16.12.01.1,4E,,,,,Identified using Sheet
,,,,,,,,,,G,11,,DPE,0372107,,,15.50.07.1,,X,0253453,,,Not Present On Sheet
,,,,,,,,,,G,11,,DPE,0372107,,,15.50.07.1,,X,0253453,,,Not Present On Sheet
,,,,,,,,,,G,11,,DPE,0372107,,,15.50.07.1,,X,0253453,,,Not Present On Sheet
,,,,,,,,,,G,11,,DPE,0372107,,,15.50.07.1,,X,0253453,,,Not Present On Sheet
,,,,,,,,,,G,11,,DPE,0372107,,,15.50.07.1,,X,0253453,,,Not Present On Sheet
,,,,,,,,,,G,11,,DPE,0372107,,,15.50.07.1,,X,0253453,,,Not Present On Sheet
,,,,,,,,,,H,11,,DAC,0371951,,,15.10.01.1,3D,,,,,
,,,,,,,,,,H,11,,DAC,0371951,,,15.41.12.1,3A,,,,,
,,,,,,,,,,H,11,,DAC,0371951,,,15.41.12.1,4A,,,,,
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.21.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.21.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.21.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.21.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.22.1,1F,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.22.1,2F,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.22.1,3F,,,,,Identified Using Sheet
,,,,,,,,,,J,11,,DFA,0370224,,,15.60.22.1,1G,,,,,Identified Using Sheet
,,,,,,,,,,K,11,,DGR,0370258,,,15.49.01.1,1B,,,,6,Identified Using Sheet
,,,,,,,,,,K,11,,DGR,0370258,,,15.49.01.1,1D,,,,6,Identified Using Sheet
,,,,,,,,,,K,11,,DGR,0370258,,,15.60.08.1,1C,,,,6,Identified Using Sheet
,,,,,,,,,,K,11,,DGR,0370258,,,15.60.08.1,1E,,,,6,Identified Using Sheet
,,,,,,,,,,K,11,,DGR,0370258,,,15.60.09.1,4D,,,,6,Identified Using Sheet
,,,,,,,,,,A,12,,DET,0370203,Z0,,14.18.03.1,5A,,,,,Identified Using Sheet
,,,,,,,,,,A,12,,DET,0370203,Z0,,14.18.03.1,5B,,,,,Identified Using Sheet
,,,,,,,,,,A,12,,DET,0370203,Z0,,14.18.03.1,4B,,,,,Identified Using Sheet
,,,,,,,,,,A,12,,DET,0370203,Z0,,14.18.03.1,2B,,,,,Identified Using Sheet
,,,,,,,,,,A,12,,DET,0370203,Z0,,14.18.03.1,1B,,,,,Identified Using Sheet
,,,,,,,,,,A,12,,DET,0370203,Z0,,14.18.03.1,5C,,,,,Identified Using Sheet
,,,,,,,,,,B,12,,DMS,0370893,,,16.16.01.1,3D,,,,,
,,,,,,,,,,B,12,,DMS,0370893,,,16.16.01.1,4A,,,,,
,,,,,,,,,,B,12,,DMS,0370893,,,16.16.01.1,4C,,,,,
,,,,,,,,,,B,12,,DMS,0370893,,,16.16.01.1,4F,,,,,
,,,,,,,,,,C,12,,DAC,0371951,,,15.38.01.1,4F,,,,,
,,,,,,,,,,C,12,,DAC,0371951,,,15.38.01.1,5G,,,,,
,,,,,,,,,,C,12,,DAC,0371951,,,15.38.01.1,5I,,,,,
,,,,,,,,,,D,12,,DAX,0370084,L2,,15.39.05.1,4G,,,,4 5,
,,,,,,,,,,D,12,,DAX,0370084,L2,,15.39.06.1,4G,,,,4 5,
,,,,,,,,,,D,12,,DAX,0370084,L2,,15.39.07.1,4G,,,,4 5,
,,,,,,,,,,E,12,,YLJ,0372290,,,15.50.01.1,4E,,,,,
,,,,,,,,,,E,12,,YLJ,0372290,,,15.50.05.1,4E,,,,,
,,,,,,,,,,E,12,,YLJ,0372290,,,15.50.06.1,4D,,,,,
,,,,,,,,,,F,12,,DND,0372127,,,16.11.01.1,4D,,,,,
,,,,,,,,,,F,12,,DND,0372127,,,16.11.02.1,4B,,,,,
,,,,,,,,,,F,12,,DND,0372127,,,16.11.02.1,4D,,,,,
,,,,,,,,,,G,12,,DPB,0372124,,,15.41.07.1,4A,,,,,
,,,,,,,,,,G,12,,DPB,0372124,,,15.41.07.1,4B,,,,,
,,,,,,,,,,G,12,,DPB,0372124,,,15.41.07.1,4C,,,,,
,,,,,,,,,,G,12,,DPB,0372124,,,15.41.07.1,4F,,,,,
,,,,,,,,,,H,12,,TAU,0370129,Z0,,14.18.21.1,3C,,,,,
,,,,,,,,,,H,12,,TAU,0370129,Z0,,14.18.21.1,3D,,,,,
,,,,,,,,,,H,12,,TAU,0370129,Z0,,14.18.21.1,3E,,,,,Verified using Sheet
,,,,,,,,,,H,12,,TAU,0370129,Z0,,14.18.21.1,3I,,,,,
,,,,,,,,,,J,12,,DFC,0370205,,,15.60.21.1,4F,,,,,
,,,,,,,,,,J,12,,DFC,0370205,,,15.60.21.1,4G,,,,,
,,,,,,,,,,J,12,,DFC,0370205,,,15.60.22.1,4F,,,,,
,,,,,,,,,,J,12,,DFC,0370205,,,15.60.22.1,4G,,,,,
,,,,,,,,,,K,12,,DFB,0370206,,,15.38.02.1,4F,,,,,
,,,,,,,,,,K,12,,DFB,0370206,,,15.38.02.1,5H,,,,,
,,,,,,,,,,K,12,,DFB,0370206,,,15.50.09.1,5E,,,,,
,,,,,,,,,,K,12,,DFB,0370206,,,15.50.09.1,4E,,,,,
,,,,,,,,,,K,12,,DFB,0370206,,,15.50.10.1,4H,,,,,
,,,,,,,,,,K,12,,DFB,0370206,,,15.50.10.1,5H,,,,,
,,,,,,,,,,A,13,,DFB,0370206,Z0,,14.18.03.1,2F,,,,1,
,,,,,,,,,,A,13,,DFB,0370206,Z0,,14.18.03.1,3F,,,,1,
,,,,,,,,,,A,13,,DFB,0370206,Z0,,14.08.17.1,3A,,,,1,
,,,,,,,,,,A,13,,DFB,0370206,Z0,,14.08.17.1,5A,,,,1,
,,,,,,,,,,B,13,,DMS,0370893,,,15.49.05.1,2H,,,,,
,,,,,,,,,,B,13,,DMS,0370893,,,16.12.01.1,4F,,,,,
,,,,,,,,,,B,13,,DMS,0370893,,,16.16.01.1,3I,,,,,
,,,,,,,,,,B,13,,DMS,0370893,,,16.16.01.1,4H,,,,,
,,,,,,,,,,C,13,,DAC,0371951,,,15.38.01.1,3I,,,,,
,,,,,,,,,,C,13,,DAC,0371951,,,15.38.01.1,4A,,,,,
,,,,,,,,,,C,13,,DAC,0371951,,,15.38.02.1,4D,,,,,
,,,,,,,,,,D,13,,TAU,0370129,L2,,15.39.06.1,5G,,,,4 5,
,,,,,,,,,,D,13,,TAU,0370129,L2,,15.39.07.1,5G,,,,4 5,
,,,,,,,,,,D,13,,TAU,0370129,L2,,15.39.08.1,5G,,,,4 5,
,,,,,,,,,,E,13,,DAW,0370083,,,15.49.01.1,2A,,,,,
,,,,,,,,,,E,13,,DAW,0370083,,,15.49.01.1,2D,,,,,
,,,,,,,,,,E,13,,DAW,0370083,,,15.49.01.1,3B,,,,,
,,,,,,,,,,F,13,,DMQ,0372125,,,16.11.01.1,4F,,,,,
,,,,,,,,,,F,13,,DMQ,0372125,,,16.11.06.1,4E,,,,,
,,,,,,,,,,G,13,,DPE,0372107,,,15.50.07.1,,X,253453,,,Not Present on Sheet
,,,,,,,,,,G,13,,DPE,0372107,,,15.50.07.1,,X,253453,,,Not Present on Sheet
,,,,,,,,,,G,13,,DPE,0372107,,,15.50.07.1,,X,253453,,,Not Present on Sheet
,,,,,,,,,,G,13,,DPE,0372107,,,15.50.07.1,,X,253453,,,Not Present on Sheet
,,,,,,,,,,G,13,,DPE,0372107,,,15.50.07.1,,X,253453,,,Not Present on Sheet
